payment_id,account_id,event_at,payment_reference,amount,payment_status,payment_method,provider_id,source_row_number,exact_duplicate_flag,payment_id_rows,payment_accounts,payment_times,payment_statuses,payment_id_conflict_flag,borrower_resolution_rule,borrower_id,borrower_id_mismatch_flag,account_missing_flag,raw_borrower_id,reference_row_count,reference_account_count,payment_reference_collision_flag,is_valid_recovery,event_at_utc
PAYMENT0012929,ACC0006185,2026-03-29 04:25:37,TXN0000027847,65572.68,PENDING,CARD,VND0000003,12929,False,1,1,1,1,0,account_master,BRW0006059,1,0,BRW0000048,2.0,2.0,1,0,2026-03-29 04:25:37
PAYMENT0012930,ACC0016946,2026-05-18 05:27:53,TXN0000048848,126609.97,PENDING,NETBANKING,VND0000006,12930,False,1,1,1,1,0,account_master,BRW0002840,1,0,BRW0011261,3.0,3.0,1,0,2026-05-18 05:27:53
PAYMENT0012931,ACC0012048,2026-07-04 01:19:04,TXN0000032042,17876.31,SUCCESS,NACH,VND0000005,12931,False,1,1,1,1,0,account_master,BRW0008504,1,0,BRW0006079,1.0,1.0,0,1,2026-07-04 01:19:04
PAYMENT0012932,ACC0004376,2026-05-15 08:56:09,TXN0000066456,82259.61,FAILED,CASH,VND0000012,12932,False,1,1,1,1,0,account_master,BRW0011509,1,0,BRW0000192,1.0,1.0,0,0,2026-05-15 08:56:09
PAYMENT0012933,ACC0027525,2026-01-20 11:50:26,TXN0000048351,111678.9,SUCCESS,NETBANKING,VND0000007,12933,False,1,1,1,1,0,account_master,BRW0003449,1,0,BRW0003705,2.0,2.0,1,1,2026-01-20 11:50:26
PAYMENT0012934,ACC0008772,2026-01-28 14:32:59,TXN0000020524,16400.47,SUCCESS,CASH,VND0000014,12934,False,1,1,1,1,0,account_master,BRW0003501,1,0,BRW0005932,1.0,1.0,0,1,2026-01-28 14:32:59
PAYMENT0012935,ACC0006862,2026-03-17 15:10:55,TXN0000010831,123025.57,SUCCESS,CARD,VND0000005,12935,False,1,1,1,1,0,account_master,BRW0000290,1,0,BRW0011374,1.0,1.0,0,1,2026-03-17 15:10:55
PAYMENT0012936,ACC0027673,2026-08-03 17:56:54,TXN0000023953,124931.89,PENDING,UPI,VND0000002,12936,False,1,1,1,1,0,account_master,BRW0006795,1,0,BRW0010231,1.0,1.0,0,0,2026-08-03 17:56:54
PAYMENT0012937,ACC0022605,2026-05-07 07:22:15,TXN0000008658,36595.95,PENDING,CASH,VND0000012,12937,False,1,1,1,1,0,account_master,BRW0006466,1,0,BRW0003065,1.0,1.0,0,0,2026-05-07 07:22:15
PAYMENT0012938,ACC0025678,2026-01-29 21:10:09,TXN0000030436,148488.8,SUCCESS,NACH,VND0000006,12938,False,1,1,1,1,0,account_master,BRW0008143,1,0,BRW0008367,1.0,1.0,0,1,2026-01-29 21:10:09
PAYMENT0012939,ACC0024018,2026-02-02 13:47:29,TXN0000060833,32298.93,SUCCESS,NETBANKING,VND0000010,12939,False,1,1,1,1,0,account_master,BRW0001872,1,0,BRW0003849,1.0,1.0,0,1,2026-02-02 13:47:29
PAYMENT0012940,ACC0019866,2026-04-04 23:13:34,TXN0000030713,142349.25,SUCCESS,CASH,VND0000002,12940,False,1,1,1,1,0,account_master,BRW0005584,1,0,BRW0008781,2.0,2.0,1,1,2026-04-04 23:13:34
PAYMENT0012941,ACC0015011,2026-05-01 22:40:06,TXN0000018233,144626.63,SUCCESS,NETBANKING,VND0000005,12941,False,1,1,1,1,0,account_master,BRW0003194,1,0,BRW0008711,1.0,1.0,0,1,2026-05-01 22:40:06
PAYMENT0012942,ACC0017135,2026-07-16 12:35:09,TXN0000053009,44835.72,SUCCESS,CASH,VND0000013,12942,False,1,1,1,1,0,account_master,BRW0002462,1,0,BRW0010622,1.0,1.0,0,1,2026-07-16 12:35:09
PAYMENT0012943,ACC0009872,2026-03-13 06:03:23,TXN0000001905,122906.96,FAILED,UPI,VND0000005,12943,False,1,1,1,1,0,account_master,BRW0008838,1,0,BRW0001262,2.0,2.0,1,0,2026-03-13 06:03:23
PAYMENT0012944,ACC0026367,2026-07-27 17:47:32,TXN0000011836,64503.19,SUCCESS,UPI,VND0000001,12944,False,1,1,1,1,0,account_master,BRW0009898,1,0,BRW0002119,1.0,1.0,0,1,2026-07-27 17:47:32
PAYMENT0012945,ACC0024093,2026-05-02 03:36:21,TXN0000036540,98085.76,SUCCESS,CASH,VND0000011,12945,False,1,1,1,1,0,account_master,BRW0009441,1,0,BRW0006740,1.0,1.0,0,1,2026-05-02 03:36:21
PAYMENT0012946,ACC0026543,2026-04-22 18:45:02,,135420.43,SUCCESS,UPI,VND0000015,12946,False,1,1,1,1,0,account_master,BRW0001438,1,0,BRW0001381,,,0,1,2026-04-22 18:45:02
PAYMENT0012947,ACC0000484,2026-05-07 20:39:00,TXN0000013177,120382.14,SUCCESS,NETBANKING,VND0000004,12947,False,1,1,1,1,0,account_master,BRW0004360,1,0,BRW0000385,1.0,1.0,0,1,2026-05-07 20:39:00
PAYMENT0012948,ACC0013674,2026-03-21 17:05:18,TXN0000040179,107570.18,SUCCESS,CASH,VND0000009,12948,False,1,1,1,1,0,account_master,BRW0006080,1,0,BRW0008430,1.0,1.0,0,1,2026-03-21 17:05:18
PAYMENT0012949,ACC0006723,2026-03-19 05:03:24,TXN0000020898,81928.3,SUCCESS,NETBANKING,VND0000001,12949,False,1,1,1,1,0,account_master,BRW0005204,1,0,BRW0003626,2.0,2.0,1,1,2026-03-19 05:03:24
PAYMENT0012950,ACC0026838,2026-06-14 14:32:11,TXN0000061616,82501.61,SUCCESS,UPI,VND0000004,12950,False,1,1,1,1,0,account_master,BRW0000787,1,0,BRW0004409,1.0,1.0,0,1,2026-06-14 14:32:11
PAYMENT0012951,ACC0000350,2026-08-01 04:15:02,TXN0000011769,101718.18,SUCCESS,UPI,VND0000004,12951,False,1,1,1,1,0,account_master,BRW0000435,1,0,BRW0005746,1.0,1.0,0,1,2026-08-01 04:15:02
PAYMENT0012952,ACC0017929,2026-07-24 06:36:22,TXN0000023072,103217.33,REVERSED,CASH,VND0000005,12952,False,1,1,1,1,0,account_master,BRW0001327,1,0,BRW0003747,2.0,2.0,1,0,2026-07-24 06:36:22
PAYMENT0012953,ACC0008488,2026-04-02 10:55:54,TXN0000014546,58263.34,SUCCESS,CARD,VND0000009,12953,False,1,1,1,1,0,account_master,BRW0004237,1,0,BRW0005248,1.0,1.0,0,1,2026-04-02 10:55:54
PAYMENT0012954,ACC0017252,2026-05-21 18:28:50,TXN0000042985,121929.64,SUCCESS,NETBANKING,VND0000006,12954,False,1,1,1,1,0,account_master,BRW0007446,1,0,BRW0007878,1.0,1.0,0,1,2026-05-21 18:28:50
PAYMENT0012955,ACC0008617,2026-08-01 10:00:12,TXN0000021245,92454.07,REVERSED,NETBANKING,VND0000013,12955,False,1,1,1,1,0,account_master,BRW0006737,1,0,BRW0001518,1.0,1.0,0,0,2026-08-01 10:00:12
PAYMENT0012956,ACC0004626,2026-06-17 11:43:31,TXN0000025451,39337.64,SUCCESS,NETBANKING,VND0000006,12956,False,1,1,1,1,0,account_master,BRW0011412,1,0,BRW0006753,1.0,1.0,0,1,2026-06-17 11:43:31
PAYMENT0012957,ACC0025419,2026-03-17 20:29:49,TXN0000044312,4943.8,SUCCESS,CARD,VND0000015,12957,False,1,1,1,1,0,account_master,BRW0010756,1,0,BRW0006475,5.0,5.0,1,1,2026-03-17 20:29:49
PAYMENT0012958,ACC0011810,2026-02-11 06:21:39,TXN0000048423,39584.5,SUCCESS,NETBANKING,VND0000012,12958,False,1,1,1,1,0,account_master,BRW0008148,1,0,BRW0005284,2.0,2.0,1,1,2026-02-11 06:21:39
PAYMENT0012959,ACC0027461,2026-05-20 06:22:59,TXN0000068436,85657.95,FAILED,NETBANKING,VND0000015,12959,False,1,1,1,1,0,account_master,BRW0009733,1,0,BRW0002599,2.0,2.0,1,0,2026-05-20 06:22:59
PAYMENT0012960,ACC0029253,2026-06-26 07:43:36,TXN0000014010,80317.86,SUCCESS,NETBANKING,VND0000008,12960,False,1,1,1,1,0,account_master,BRW0002918,1,0,BRW0003866,1.0,1.0,0,1,2026-06-26 07:43:36
PAYMENT0012961,ACC0011918,2026-06-29 09:09:30,TXN0000011584,145771.66,SUCCESS,UPI,VND0000013,12961,False,1,1,1,1,0,account_master,BRW0005667,1,0,BRW0009219,1.0,1.0,0,1,2026-06-29 09:09:30
PAYMENT0012962,ACC0026168,2026-03-11 23:28:36,TXN0000042921,20377.61,FAILED,UPI,VND0000005,12962,False,1,1,1,1,0,account_master,BRW0009305,1,0,BRW0001186,1.0,1.0,0,0,2026-03-11 23:28:36
PAYMENT0012963,ACC0004893,2026-05-23 01:05:19,TXN0000067141,34552.96,REVERSED,NACH,VND0000010,12963,False,1,1,1,1,0,account_master,BRW0006070,1,0,BRW0004084,1.0,1.0,0,0,2026-05-23 01:05:19
PAYMENT0012964,ACC0024524,2026-01-29 22:40:15,TXN0000047231,144011.78,FAILED,NETBANKING,VND0000008,12964,False,1,1,1,1,0,account_master,BRW0011242,1,0,BRW0000128,1.0,1.0,0,0,2026-01-29 22:40:15
PAYMENT0012965,ACC0021514,2026-05-29 08:17:31,TXN0000064446,147721.49,PENDING,NACH,VND0000015,12965,False,1,1,1,1,0,account_master,BRW0007375,1,0,BRW0011174,2.0,2.0,1,0,2026-05-29 08:17:31
PAYMENT0012966,ACC0016293,2026-01-16 13:33:27,TXN0000054547,87694.59,SUCCESS,CARD,VND0000003,12966,False,1,1,1,1,0,account_master,BRW0010575,1,0,BRW0009027,1.0,1.0,0,1,2026-01-16 13:33:27
PAYMENT0012967,ACC0019182,2026-06-23 06:32:32,TXN0000054746,54800.75,SUCCESS,NACH,VND0000005,12967,False,1,1,1,1,0,account_master,BRW0008152,1,0,BRW0007797,1.0,1.0,0,1,2026-06-23 06:32:32
PAYMENT0012968,ACC0021896,2026-03-11 16:30:38,TXN0000023757,136197.37,SUCCESS,CASH,VND0000013,12968,False,1,1,1,1,0,account_master,BRW0011285,1,0,BRW0011893,1.0,1.0,0,1,2026-03-11 16:30:38
PAYMENT0012969,ACC0012113,2026-07-16 06:11:01,TXN0000059442,10426.48,SUCCESS,CASH,VND0000001,12969,False,1,1,1,1,0,account_master,BRW0007874,1,0,BRW0004518,2.0,2.0,1,1,2026-07-16 06:11:01
PAYMENT0012970,ACC0022630,2026-06-24 15:16:25,TXN0000004508,44286.36,FAILED,NETBANKING,VND0000008,12970,False,1,1,1,1,0,account_master,BRW0001893,1,0,BRW0004160,1.0,1.0,0,0,2026-06-24 15:16:25
PAYMENT0012971,ACC0002046,2026-03-26 17:35:58,TXN0000010369,14470.84,SUCCESS,CARD,VND0000011,12971,False,1,1,1,1,0,account_master,BRW0005835,1,0,BRW0003241,1.0,1.0,0,1,2026-03-26 17:35:58
PAYMENT0012972,ACC0012008,2026-05-04 01:07:02,TXN0000016536,92156.48,SUCCESS,UPI,VND0000005,12972,False,1,1,1,1,0,account_master,BRW0000312,1,0,BRW0001806,1.0,1.0,0,1,2026-05-04 01:07:02
PAYMENT0012973,ACC0026482,2026-02-21 00:29:18,TXN0000032164,80189.75,SUCCESS,CASH,VND0000002,12973,False,1,1,1,1,0,account_master,BRW0002146,1,0,BRW0009927,1.0,1.0,0,1,2026-02-21 00:29:18
PAYMENT0012974,ACC0005904,2026-06-20 01:35:53,TXN0000029494,45452.42,SUCCESS,NETBANKING,VND0000001,12974,False,1,1,1,1,0,account_master,BRW0005478,1,0,BRW0011433,2.0,2.0,1,1,2026-06-20 01:35:53
PAYMENT0012975,ACC0014129,2026-07-23 07:40:31,TXN0000010146,419.47,SUCCESS,UPI,VND0000012,12975,False,1,1,1,1,0,account_master,BRW0007040,1,0,BRW0004524,1.0,1.0,0,1,2026-07-23 07:40:31
PAYMENT0012976,ACC0005532,2026-03-17 07:36:51,TXN0000055166,55417.17,FAILED,NACH,VND0000013,12976,False,1,1,1,1,0,account_master,BRW0008475,1,0,BRW0006460,2.0,2.0,1,0,2026-03-17 07:36:51
PAYMENT0012977,ACC0016487,2026-07-25 11:46:53,TXN0000037384,64505.89,SUCCESS,UPI,VND0000003,12977,False,1,1,1,1,0,account_master,BRW0005992,1,0,BRW0011796,1.0,1.0,0,1,2026-07-25 11:46:53
PAYMENT0012978,ACC0019390,2026-07-19 17:57:39,TXN0000030070,145510.53,SUCCESS,UPI,VND0000003,12978,False,1,1,1,1,0,account_master,BRW0000596,1,0,BRW0011853,1.0,1.0,0,1,2026-07-19 17:57:39
PAYMENT0012979,ACC0028258,2026-03-12 23:40:41,TXN0000025288,134671.89,FAILED,UPI,VND0000005,12979,False,1,1,1,1,0,account_master,BRW0000899,1,0,BRW0009199,1.0,1.0,0,0,2026-03-12 23:40:41
PAYMENT0012980,ACC0025635,2026-05-30 04:42:00,TXN0000062026,89552.53,FAILED,NACH,VND0000013,12980,False,1,1,1,1,0,account_master,BRW0001791,1,0,BRW0010713,3.0,3.0,1,0,2026-05-30 04:42:00
PAYMENT0012981,ACC0026228,2026-02-26 01:34:04,TXN0000024609,13923.87,SUCCESS,NACH,VND0000012,12981,False,1,1,1,1,0,account_master,BRW0006987,1,0,BRW0005195,2.0,2.0,1,1,2026-02-26 01:34:04
PAYMENT0012982,ACC0011141,2026-07-28 14:09:53,TXN0000020950,65045.69,SUCCESS,UPI,VND0000001,12982,False,1,1,1,1,0,account_master,BRW0006031,1,0,BRW0008005,1.0,1.0,0,1,2026-07-28 14:09:53
PAYMENT0012983,ACC0026259,2026-08-07 04:41:44,TXN0000017137,15416.81,SUCCESS,CASH,VND0000007,12983,False,1,1,1,1,0,account_master,BRW0004467,1,0,BRW0004920,2.0,2.0,1,1,2026-08-07 04:41:44
PAYMENT0012984,ACC0025242,2026-07-07 12:32:43,TXN0000040781,131058.43,SUCCESS,NACH,VND0000003,12984,False,1,1,1,1,0,account_master,BRW0005611,1,0,BRW0011838,2.0,2.0,1,1,2026-07-07 12:32:43
PAYMENT0012985,ACC0028149,2026-02-17 15:23:08,TXN0000001862,57560.13,SUCCESS,CASH,VND0000004,12985,False,1,1,1,1,0,account_master,BRW0005069,1,0,BRW0011046,2.0,2.0,1,1,2026-02-17 15:23:08
PAYMENT0012986,ACC0029536,2026-01-25 02:56:59,TXN0000027626,36060.02,REVERSED,UPI,VND0000013,12986,False,1,1,1,1,0,account_master,BRW0011430,1,0,BRW0011449,2.0,2.0,1,0,2026-01-25 02:56:59
PAYMENT0012987,ACC0007243,2026-05-29 01:27:15,TXN0000023556,137633.23,SUCCESS,NACH,VND0000009,12987,False,1,1,1,1,0,account_master,BRW0001602,1,0,BRW0004684,2.0,2.0,1,1,2026-05-29 01:27:15
PAYMENT0012988,ACC0014602,2026-02-15 14:10:20,TXN0000051305,121864.96,SUCCESS,NACH,VND0000004,12988,False,1,1,1,1,0,account_master,BRW0009748,1,0,BRW0011336,1.0,1.0,0,1,2026-02-15 14:10:20
PAYMENT0012989,ACC0025208,2026-01-04 14:18:59,TXN0000055193,103192.96,SUCCESS,CARD,VND0000013,12989,False,1,1,1,1,0,account_master,BRW0002426,1,0,BRW0008926,3.0,3.0,1,1,2026-01-04 14:18:59
PAYMENT0012990,ACC0026770,2026-01-17 10:55:10,TXN0000024016,101355.82,FAILED,CARD,VND0000015,12990,False,1,1,1,1,0,account_master,BRW0007443,1,0,BRW0005103,1.0,1.0,0,0,2026-01-17 10:55:10
PAYMENT0012991,ACC0007314,2026-06-04 23:12:52,TXN0000013138,92253.95,PENDING,CARD,VND0000014,12991,False,1,1,1,1,0,account_master,BRW0002159,1,0,BRW0010259,1.0,1.0,0,0,2026-06-04 23:12:52
PAYMENT0012992,ACC0012923,2026-04-04 13:39:48,TXN0000024082,36225.21,SUCCESS,CARD,VND0000012,12992,False,1,1,1,1,0,account_master,BRW0001331,1,0,BRW0004345,1.0,1.0,0,1,2026-04-04 13:39:48
PAYMENT0012993,ACC0001441,2026-01-07 15:19:09,TXN0000030031,111576.74,PENDING,NETBANKING,VND0000003,12993,False,1,1,1,1,0,account_master,BRW0007009,1,0,BRW0010703,1.0,1.0,0,0,2026-01-07 15:19:09
PAYMENT0012994,ACC0002638,2026-06-21 20:48:22,TXN0000062813,52265.45,SUCCESS,NACH,VND0000004,12994,False,1,1,1,1,0,account_master,BRW0003314,1,0,BRW0011645,1.0,1.0,0,1,2026-06-21 20:48:22
PAYMENT0012995,ACC0019781,2026-07-04 14:48:52,TXN0000016388,116162.36,SUCCESS,CASH,VND0000006,12995,False,1,1,1,1,0,account_master,BRW0001666,1,0,BRW0008178,1.0,1.0,0,1,2026-07-04 14:48:52
PAYMENT0012996,ACC0008844,2026-06-07 15:06:21,TXN0000026932,115913.62,SUCCESS,NETBANKING,VND0000006,12996,False,1,1,1,1,0,account_master,BRW0010943,1,0,BRW0011036,1.0,1.0,0,1,2026-06-07 15:06:21
PAYMENT0012997,ACC0003116,2026-04-05 07:20:45,TXN0000019944,2196.72,PENDING,NETBANKING,VND0000007,12997,False,1,1,1,1,0,account_master,BRW0009231,1,0,BRW0001301,1.0,1.0,0,0,2026-04-05 07:20:45
PAYMENT0012998,ACC0010591,2026-01-28 14:54:20,TXN0000057131,28793.82,SUCCESS,CARD,VND0000004,12998,False,1,1,1,1,0,account_master,BRW0004162,1,0,BRW0009984,1.0,1.0,0,1,2026-01-28 14:54:20
PAYMENT0012999,ACC0003037,2026-06-25 06:41:23,TXN0000061282,11613.08,FAILED,NACH,VND0000001,12999,False,1,1,1,1,0,account_master,BRW0009625,1,0,BRW0006975,2.0,2.0,1,0,2026-06-25 06:41:23
PAYMENT0013000,ACC0006500,2026-03-26 15:55:50,TXN0000034130,99846.79,SUCCESS,CASH,VND0000012,13000,False,1,1,1,1,0,account_master,BRW0005130,1,0,BRW0005045,1.0,1.0,0,1,2026-03-26 15:55:50
PAYMENT0013001,ACC0016065,2026-02-26 07:56:47,TXN0000049072,70052.24,FAILED,UPI,VND0000005,13001,False,1,1,1,1,0,account_master,BRW0009467,1,0,BRW0002722,1.0,1.0,0,0,2026-02-26 07:56:47
PAYMENT0013002,ACC0012953,2026-01-25 21:38:02,TXN0000027054,49474.96,PENDING,NACH,VND0000007,13002,False,1,1,1,1,0,account_master,BRW0000688,1,0,BRW0004395,1.0,1.0,0,0,2026-01-25 21:38:02
PAYMENT0013003,ACC0005813,2026-01-23 01:53:56,TXN0000059070,81815.85,SUCCESS,CARD,VND0000003,13003,False,1,1,1,1,0,account_master,BRW0009778,1,0,BRW0010998,2.0,2.0,1,1,2026-01-23 01:53:56
PAYMENT0013004,ACC0000784,2026-06-11 22:32:44,TXN0000026268,84701.03,PENDING,CARD,VND0000010,13004,False,1,1,1,1,0,account_master,BRW0007013,1,0,BRW0001450,1.0,1.0,0,0,2026-06-11 22:32:44
PAYMENT0013005,ACC0008109,2026-05-22 10:15:12,TXN0000060334,145837.96,FAILED,UPI,VND0000013,13005,False,1,1,1,1,0,account_master,BRW0009868,1,0,BRW0006341,1.0,1.0,0,0,2026-05-22 10:15:12
PAYMENT0013006,ACC0000574,2026-06-30 23:16:38,TXN0000004638,141944.26,SUCCESS,UPI,VND0000013,13006,False,1,1,1,1,0,account_master,BRW0007414,1,0,BRW0000167,1.0,1.0,0,1,2026-06-30 23:16:38
PAYMENT0013007,ACC0025970,2026-04-14 22:34:30,TXN0000053809,21606.93,SUCCESS,CASH,VND0000011,13007,False,1,1,1,1,0,account_master,BRW0001082,1,0,BRW0003189,2.0,2.0,1,1,2026-04-14 22:34:30
PAYMENT0013008,ACC0002902,2026-07-27 12:29:49,TXN0000027381,79796.51,PENDING,UPI,VND0000005,13008,False,1,1,1,1,0,account_master,BRW0001034,1,0,BRW0002985,1.0,1.0,0,0,2026-07-27 12:29:49
PAYMENT0013009,ACC0009976,2026-05-30 09:58:26,TXN0000042024,31176.36,FAILED,NETBANKING,VND0000002,13009,False,1,1,1,1,0,account_master,BRW0002638,1,0,BRW0001700,1.0,1.0,0,0,2026-05-30 09:58:26
PAYMENT0013010,ACC0026240,2026-06-16 17:19:41,TXN0000040111,58974.57,PENDING,NETBANKING,VND0000003,13010,False,1,1,1,1,0,account_master,BRW0004544,1,0,BRW0011448,2.0,2.0,1,0,2026-06-16 17:19:41
PAYMENT0013011,ACC0015222,2026-03-29 06:11:19,TXN0000022371,128192.68,FAILED,UPI,VND0000013,13011,False,1,1,1,1,0,account_master,BRW0005018,1,0,BRW0007304,2.0,2.0,1,0,2026-03-29 06:11:19
PAYMENT0013012,ACC0027051,2026-04-02 21:24:48,TXN0000017184,50036.08,REVERSED,NETBANKING,VND0000007,13012,False,1,1,1,1,0,account_master,BRW0009113,1,0,BRW0005577,2.0,2.0,1,0,2026-04-02 21:24:48
PAYMENT0013013,ACC0000360,2026-01-04 04:09:03,TXN0000018776,112385.93,FAILED,NETBANKING,VND0000004,13013,False,1,1,1,1,0,account_master,BRW0004795,1,0,BRW0008014,1.0,1.0,0,0,2026-01-04 04:09:03
PAYMENT0013014,ACC0003996,2026-04-09 15:27:21,TXN0000054665,59099.82,FAILED,NETBANKING,VND0000007,13014,False,1,1,1,1,0,account_master,BRW0006349,1,0,BRW0009533,1.0,1.0,0,0,2026-04-09 15:27:21
PAYMENT0013015,ACC0017257,2026-01-15 02:55:37,TXN0000031514,64698.34,SUCCESS,NETBANKING,VND0000014,13015,False,1,1,1,1,0,account_master,BRW0008775,1,0,BRW0007804,1.0,1.0,0,1,2026-01-15 02:55:37
PAYMENT0013016,ACC0012471,2026-01-21 07:03:05,TXN0000009296,113416.11,PENDING,NACH,VND0000011,13016,False,1,1,1,1,0,account_master,BRW0006266,1,0,BRW0003675,1.0,1.0,0,0,2026-01-21 07:03:05
PAYMENT0013017,ACC0027994,2026-06-26 19:56:23,TXN0000039801,78741.26,SUCCESS,NACH,VND0000001,13017,False,1,1,1,1,0,account_master,BRW0011316,1,0,BRW0004251,3.0,3.0,1,1,2026-06-26 19:56:23
PAYMENT0013018,ACC0025302,2026-01-05 12:18:03,TXN0000024201,18581.49,SUCCESS,NETBANKING,VND0000014,13018,False,1,1,1,1,0,account_master,BRW0000411,1,0,BRW0002866,1.0,1.0,0,1,2026-01-05 12:18:03
PAYMENT0013019,ACC0024265,2026-08-03 02:15:56,TXN0000036877,60175.43,SUCCESS,CASH,VND0000010,13019,False,1,1,1,1,0,account_master,BRW0011722,1,0,BRW0011134,1.0,1.0,0,1,2026-08-03 02:15:56
PAYMENT0013020,ACC0009230,2026-05-20 13:58:38,TXN0000014433,79610.21,SUCCESS,CARD,VND0000007,13020,False,1,1,1,1,0,account_master,BRW0010164,1,0,BRW0002984,1.0,1.0,0,1,2026-05-20 13:58:38
PAYMENT0013021,ACC0012588,2026-05-24 06:19:31,TXN0000064546,122612.47,FAILED,CARD,VND0000009,13021,False,1,1,1,1,0,account_master,BRW0002991,1,0,BRW0005069,2.0,2.0,1,0,2026-05-24 06:19:31
PAYMENT0013022,ACC0024610,2026-03-16 04:45:35,TXN0000001102,111030.9,SUCCESS,NACH,VND0000005,13022,False,1,1,1,1,0,account_master,BRW0009589,1,0,BRW0008430,2.0,2.0,1,1,2026-03-16 04:45:35
PAYMENT0013023,ACC0016640,2026-08-05 23:57:25,TXN0000011853,94332.95,SUCCESS,CARD,VND0000012,13023,False,1,1,1,1,0,account_master,BRW0002826,1,0,BRW0002702,1.0,1.0,0,1,2026-08-05 23:57:25
PAYMENT0013024,ACC0001663,2026-04-17 09:26:27,TXN0000028766,127031.18,REVERSED,CARD,VND0000006,13024,False,1,1,1,1,0,account_master,BRW0002611,1,0,BRW0006531,2.0,2.0,1,0,2026-04-17 09:26:27
PAYMENT0013025,ACC0015169,2026-03-08 06:39:47,TXN0000046450,1299.87,SUCCESS,NACH,VND0000005,13025,False,1,1,1,1,0,account_master,BRW0010206,1,0,BRW0006520,1.0,1.0,0,1,2026-03-08 06:39:47
PAYMENT0013026,ACC0004865,2026-04-21 07:12:49,TXN0000013019,54834.26,FAILED,CASH,VND0000006,13026,False,1,1,1,1,0,account_master,BRW0002672,1,0,BRW0007351,1.0,1.0,0,0,2026-04-21 07:12:49
PAYMENT0013027,ACC0002719,2026-01-15 03:40:14,TXN0000034814,688.67,SUCCESS,CARD,VND0000002,13027,False,1,1,1,1,0,account_master,BRW0000857,1,0,BRW0008071,2.0,2.0,1,1,2026-01-15 03:40:14
PAYMENT0013028,ACC0026869,2026-05-23 06:17:22,TXN0000063267,147551.57,SUCCESS,UPI,VND0000003,13028,False,1,1,1,1,0,account_master,BRW0002668,1,0,BRW0005235,1.0,1.0,0,1,2026-05-23 06:17:22
PAYMENT0013029,ACC0022804,2026-05-31 10:56:41,TXN0000055628,99229.31,SUCCESS,NACH,VND0000001,13029,False,1,1,1,1,0,account_master,BRW0003554,1,0,BRW0001104,1.0,1.0,0,1,2026-05-31 10:56:41
PAYMENT0013030,ACC0013598,2026-03-21 15:55:39,TXN0000041819,104986.89,SUCCESS,UPI,VND0000006,13030,False,1,1,1,1,0,account_master,BRW0005550,1,0,BRW0011221,2.0,2.0,1,1,2026-03-21 15:55:39
PAYMENT0013031,ACC0017231,2026-02-02 19:52:04,TXN0000013825,51976.74,SUCCESS,CARD,VND0000006,13031,False,1,1,1,1,0,account_master,BRW0010962,1,0,BRW0011435,1.0,1.0,0,1,2026-02-02 19:52:04
PAYMENT0013032,ACC0004358,2026-06-28 18:15:28,TXN0000032695,128119.58,PENDING,CASH,VND0000008,13032,False,1,1,1,1,0,account_master,BRW0004643,1,0,BRW0002498,2.0,2.0,1,0,2026-06-28 18:15:28
PAYMENT0013033,ACC0007401,2026-02-06 22:46:55,TXN0000034172,61864.86,SUCCESS,CASH,VND0000011,13033,False,1,1,1,1,0,account_master,BRW0004384,1,0,BRW0003392,1.0,1.0,0,1,2026-02-06 22:46:55
PAYMENT0013034,ACC0022917,2026-05-13 04:46:35,TXN0000040643,18653.67,SUCCESS,CARD,VND0000011,13034,False,1,1,1,1,0,account_master,BRW0001736,1,0,BRW0008738,1.0,1.0,0,1,2026-05-13 04:46:35
PAYMENT0013035,ACC0001943,2026-07-10 06:22:57,TXN0000030347,42452.89,PENDING,UPI,VND0000001,13035,False,1,1,1,1,0,account_master,BRW0007542,1,0,BRW0009494,2.0,2.0,1,0,2026-07-10 06:22:57
PAYMENT0013036,ACC0019743,2026-01-13 22:34:34,TXN0000004475,91827.66,SUCCESS,CARD,VND0000009,13036,False,1,1,1,1,0,account_master,BRW0002393,1,0,BRW0011465,1.0,1.0,0,1,2026-01-13 22:34:34
PAYMENT0013037,ACC0021130,2026-07-03 01:56:50,TXN0000009045,132463.46,SUCCESS,CARD,VND0000011,13037,False,1,1,1,1,0,account_master,BRW0001325,1,0,BRW0003605,2.0,2.0,1,1,2026-07-03 01:56:50
PAYMENT0013038,ACC0013239,2026-01-23 19:00:43,TXN0000028198,3071.02,FAILED,NETBANKING,VND0000012,13038,False,1,1,1,1,0,account_master,BRW0007770,1,0,BRW0000577,1.0,1.0,0,0,2026-01-23 19:00:43
PAYMENT0013039,ACC0026611,2026-06-04 13:34:47,TXN0000060613,23862.85,FAILED,CARD,VND0000013,13039,False,1,1,1,1,0,account_master,BRW0009262,1,0,BRW0008447,1.0,1.0,0,0,2026-06-04 13:34:47
PAYMENT0013040,ACC0027634,2026-06-17 18:28:52,TXN0000024853,85072.39,SUCCESS,UPI,VND0000005,13040,False,1,1,1,1,0,account_master,BRW0011702,1,0,BRW0009028,1.0,1.0,0,1,2026-06-17 18:28:52
PAYMENT0013041,ACC0023609,2026-03-19 22:17:28,TXN0000003721,36594.87,SUCCESS,UPI,VND0000012,13041,False,1,1,1,1,0,account_master,BRW0006313,1,0,BRW0004618,1.0,1.0,0,1,2026-03-19 22:17:28
